stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
00001,,"COLUMBUS ST & BROADWAY",,  41.392864, -81.536557,,,0,
00002,,"10800 BROOKPARK RD (HOME DEPOT)",,  41.418556, -81.760788,,,0,
00004,,"EUCLID AV & E 101ST ST",,  41.503712, -81.617399,,,0,
00005,,"10081 W RIDGEWOOD DR",,  41.384525, -81.755926,,,0,
00014,,"102 PROSPECT AV W",,  41.498030, -81.692012,,,0,
00019,,"1028 PROSPECT AV E",,  41.499173, -81.684386,,,0,
00020,,"1027 SUPERIOR AV E",,  41.502891, -81.687717,,,0,
00024,,"10406 KINSMAN RD",,  41.469942, -81.612328,,,0,
00025,,"10427 DETROIT AV",,  41.480662, -81.757410,,,0,
00026,,"10428 DETROIT AV",,  41.480827, -81.757532,,,0,
00028,,"10600 QUINCY AV",,  41.493415, -81.613989,,,0,
00031,,"10603 DETROIT AV",,  41.481748, -81.761694,,,0,
00032,,"10603 DETROIT AV",,  41.481869, -81.761641,,,0,
00037,,"10611 QUINCY AV",,  41.493498, -81.613700,,,0,
00039,,"ST. CLAIR AV & E 106TH ST",,  41.539790, -81.612945,,,0,
00041,,"10708 KINSMAN RD",,  41.469361, -81.609566,,,0,
00043,,"MILES AV & E ELMARGE RD",,  41.445139, -81.609919,,,0,
00047,,"10705 LORAIN AV",,  41.464507, -81.760770,,,0,
00065,,"BUCKEYE RD & MARTIN LUTHER KING DR",,  41.481774, -81.609536,,,0,
00070,,"11100 ST. CLAIR AV",,  41.540586, -81.607557,,,0,
00072,,"11121 W PLEASANT VALLEY RD",,  41.363918, -81.764214,,,0,
00078,,"11201 W PLEASANT VALLEY RD",,  41.363823, -81.763924,,,0,
00083,,"11216 STOKES BLVD",,  41.493478, -81.602883,,,0,
00084,,"PEARL RD & IDLEWOOD TRAIL",,  41.330401, -81.836673,,,0,
00097,,"11479 PEARL RD",,  41.328525, -81.836823,,,0,
00099,,"W PLEASANT VALLEY RD & BICENTENNIAL DR",,  41.363930, -81.769060,,,0,
00105,,"DETROIT AV & HIRD AV",,  41.483796, -81.770080,,,0,
00107,,"1175 E 152ND ST",,  41.546397, -81.575313,,,0,
00109,,"BROOKPARK RD & CHEVROLET BLVD",,  41.418513, -81.769634,,,0,
00110,,"11801 LAKESHORE BLVD",,  41.555459, -81.602253,,,0,
00111,,"11801 LAKESHORE BLVD",,  41.555531, -81.602347,,,0,
00113,,"11820 EDGEWATER DR",,  41.490405, -81.770444,,,0,
00114,,"11843 EDGEWATER DR",,  41.490328, -81.770474,,,0,
00115,,"CLIFTON BLVD & FRY AV",,  41.488555, -81.772593,,,0,
00117,,"LEEILA AV & WANDA AV",,  41.441199, -81.770279,,,0,
00118,,"LEEILA AV & WANDA AV",,  41.441117, -81.770280,,,0,
00119,,"11925 PEARL RD",,  41.326585, -81.836944,,,0,
00123,,"12000 FAIRHILL RD",,  41.493096, -81.598899,,,0,
00124,,"12000 FAIRHILL RD",,  41.492879, -81.598898,,,0,
00126,,"12001 WANDA AV",,  41.439908, -81.772325,,,0,
00138,,"1240 WARREN RD",,  41.488856, -81.799418,,,0,
00140,,"12402 BUCKEYE RD",,  41.480289, -81.596706,,,0,
00142,,"1245 WARREN RD",,  41.488800, -81.799309,,,0,
00145,,"12501 WANDA AV",,  41.440042, -81.775709,,,0,
00146,,"12506 EDGEWATER DR",,  41.491668, -81.774022,,,0,
00147,,"W PLEASANT VALLEY RD & PARMA PARK BLVD",,  41.363968, -81.776535,,,0,
00148,,"12509 W PLEASANT VALLEY RD",,  41.363870, -81.776536,,,0,
00149,,"12509 ST. CLAIR AV",,  41.541382, -81.597591,,,0,
00150,,"12518 LAKESHORE BLVD",,  41.561821, -81.595157,,,0,
00151,,"12521 LAKESHORE BLVD",,  41.561890, -81.595258,,,0,
00152,,"12543 LAKE AV",,  41.490719, -81.776369,,,0,
00153,,"12547 LAKE AV",,  41.490626, -81.776414,,,0,
00165,,"LAKE AV & GOLD COAST LN",,  41.491679, -81.780134,,,0,place_wipl
00167,,"EUCLID AV & HURON RD E",,  41.500710, -81.683173,,,0,
00168,,"12720 LAKESHORE BLVD",,  41.562667, -81.593848,,,0,
00178,,"12800 PEARL RD",,  41.316745, -81.835540,,,0,
00181,,"W PLEASANT VALLEY RD & BERESFORD AV",,  41.363874, -81.779440,,,0,
00182,,"PLEASANT VALLEY RD & OLD PLEASANT VALLEY RD",,  41.363966, -81.779679,,,0,
00189,,"ST. CLAIR AV & E 129TH ST",,  41.543342, -81.593805,,,0,place_s129
00190,,"12910 LAKESHORE BLVD",,  41.563533, -81.592619,,,0,
00192,,"LAKE AV & GOLD COAST LN",,  41.491560, -81.780111,,,0,place_wipl
00197,,"12977 PEARL RD",,  41.319823, -81.835764,,,0,
00199,,"GOLD COAST LN LOOP",,  41.492070, -81.780055,,,0,place_wipl
00201,,"CORLETT AV & CORLETT LOOP",,  41.455555, -81.592503,,,0,
00202,,"PEARL RD & ZVERINA LN",,  41.317469, -81.835329,,,0,
00203,,"13003 LAKESHORE BLVD",,  41.564058, -81.592111,,,0,
00207,,"1311 CHARDON RD",,  41.575399, -81.538165,,,0,
00211,,"13207 MILES AV",,  41.445414, -81.590444,,,0,
00212,,"13211 LAKESHORE BLVD",,  41.564964, -81.590746,,,0,
00213,,"13211 LAKESHORE BLVD",,  41.565069, -81.590792,,,0,
00216,,"1329 WARREN RD",,  41.486880, -81.799388,,,0,
00217,,"13300 BROOKPARK RD",,  41.418532, -81.784547,,,0,
00218,,"1331 CHARDON RD",,  41.574890, -81.537332,,,0,
00222,,"13405 LAKESHORE BLVD",,  41.565979, -81.589625,,,0,
00223,,"13415 KINSMAN RD",,  41.465185, -81.589572,,,0,
00228,,"13478 LAKESHORE BLVD",,  41.566497, -81.588784,,,0,
00233,,"13516 ST. CLAIR AV",,  41.545419, -81.590115,,,0,
00242,,"SLOANE AV & EDANOLA AV",,  41.482698, -81.829525,,,0,
00246,,"SLOANE AV & DETROIT RD",,  41.482648, -81.829409,,,0,
00247,,"CLIFTON BLVD & BUNTS RD",,  41.491414, -81.789885,,,0,
00254,,"BARTLETT AV & E 140TH ST",,  41.457621, -81.584441,,,0,
00257,,"14100 LAKESHORE BLVD",,  41.569940, -81.584047,,,0,
00261,,"14200 SUPERIOR RD",,  41.515068, -81.573549,,,0,
00264,,"14300 TURNEY RD",,  41.394457, -81.583581,,,0,
00269,,"14228 PEARL RD",,  41.310959, -81.835416,,,0,
00272,,"14201 PURITAS AV",,  41.433494, -81.793316,,,0,
00274,,"14401 TURNEY RD",,  41.393912, -81.581321,,,0,
00275,,"14600 TURNEY RD (ST. MARTIN'S CHURCH)",,  41.393838, -81.581435,,,0,
00287,,"1470 WARREN RD",,  41.482877, -81.799628,,,0,
00291,,"14701 TURNEY RD",,  41.393540, -81.578801,,,0,
00292,,"14730 TURNEY RD",,  41.393445, -81.578849,,,0,
00293,,"1476 WARRENSVILLE CTR RD",,  41.519946, -81.536592,,,0,
00301,,"1491 CHARDON RD",,  41.571330, -81.535078,,,0,
00302,,"BARTLETT AV & E 149TH ST",,  41.457643, -81.576746,,,0,
00303,,"14993 PEARL RD",,  41.306458, -81.835036,,,0,
00307,,"15018 LAKESHORE BLVD",,  41.573389, -81.577325,,,0,
00308,,"EUCLID AV & E 14TH ST",,  41.500952, -81.681294,,,0,
00309,,"1518 WARRENSVILLE CTR RD",,  41.518028, -81.536580,,,0,
00314,,"15200 LORAIN AV",,  41.452674, -81.803463,,,0,
00316,,"15299 BAGLEY RD",,  41.369531, -81.805698,,,0,
00317,,"15235 BAGLEY RD",,  41.368877, -81.805061,,,0,
00319,,"15300 HOWE RD",,  41.311040, -81.815824,,,0,
00321,,"ST. CLAIR AV & E 153RD ST LOOP",,  41.554228, -81.574785,,,0,
00323,,"15410 BROOKPARK RD",,  41.418635, -81.805599,,,0,
00326,,"W 25TH ST & FRANKLIN AV",,  41.488934, -81.706364,,,0,
00328,,"15500 LAKESHORE BLVD",,  41.577771, -81.573769,,,0,
00331,,"15525 MUNN RD",,  41.458822, -81.805306,,,0,
00332,,"15531 LORAIN AV",,  41.451964, -81.806287,,,0,
00333,,"15583 BROOKPARK RD",,  41.418444, -81.805787,,,0,
00337,,"15610 WALDEN AV",,  41.454933, -81.571129,,,0,
00339,,"15650 PEARL RD",,  41.302483, -81.835287,,,0,
00340,,"15653 PEARL RD",,  41.302476, -81.835120,,,0,
00341,,"15655 BROOKPARK RD",,  41.418487, -81.808000,,,0,
00342,,"15703 WALDEN AV",,  41.455070, -81.570725,,,0,
00343,,"15708 BROOKPARK RD",,  41.418662, -81.807809,,,0,
00344,,"15712 MUNN RD",,  41.459837, -81.807962,,,0,
00346,,"15745 EAST BAGLEY RD",,  41.371405, -81.809614,,,0,
00348,,"15802 SEVILLE RD",,  41.434946, -81.570817,,,0,
00349,,"15831 PEARL RD",,  41.301796, -81.835112,,,0,
00350,,"15900 MAPLE HEIGHTS BLVD",,  41.416018, -81.569698,,,0,
00353,,"15910 PEARL RD",,  41.300921, -81.835270,,,0,
00358,,"16000 EAST BAGLEY RD",,  41.371665, -81.809502,,,0,
00361,,"1601 WARREN RD",,  41.479153, -81.800102,,,0,
00362,,"E 105TH ST & MAGNOLIA DR",,  41.514820, -81.615288,,,0,
00368,,"BROOKPARK RD & W 161ST ST",,  41.418693, -81.810725,,,0,
00370,,"16151 LAKESHORE BLVD",,  41.579971, -81.567099,,,0,
00373,,"ST. CLAIR AV & HOLMES AV",,  41.560049, -81.566824,,,0,
00375,,"MUNN RD & W 165TH ST",,  41.461928, -81.812173,,,0,
00381,,"16600 ST. CLAIR AV",,  41.561780, -81.564329,,,0,
00383,,"16608 LAKESHORE BLVD",,  41.580636, -81.563533,,,0,
00384,,"16700 ST. CLAIR AV",,  41.562525, -81.563507,,,0,
00387,,"16800 CHAGRIN BLVD",,  41.464439, -81.562423,,,0,
00391,,"16807 ST. CLAIR AV",,  41.563029, -81.562641,,,0,
00392,,"16812 CHAGRIN BLVD",,  41.464565, -81.562418,,,0,
00393,,"16812 TARKINGTON AV",,  41.431376, -81.562329,,,0,
00394,,"16813 TARKINGTON AV",,  41.431461, -81.562306,,,0,
00395,,"MADISON AV & WINTON AV",,  41.477600, -81.814611,,,0,
00398,,"17201 MILES AV",,  41.438533, -81.558496,,,0,
00399,,"17203 HARVARD AV E",,  41.449781, -81.559134,,,0,
00404,,"CLIFTON BLVD & GRANGER AV",,  41.491499, -81.817031,,,0,
00406,,"17415 HARVARD AV E",,  41.449874, -81.557440,,,0,
00407,,"17419 PURITAS AV",,  41.433903, -81.818184,,,0,
00408,,"17439 LORAIN AV",,  41.450142, -81.818492,,,0,
00410,,"E BAGLEY RD & ENGLE RD",,  41.372013, -81.822914,,,0,
00411,,"17515 S MILES RD",,  41.435396, -81.556524,,,0,
00412,,"17570 LAKESHORE BLVD",,  41.582612, -81.558055,,,0,
00413,,"17570 LAKESHORE BLVD",,  41.582673, -81.558160,,,0,
00416,,"LAKESHORE BLVD & MARCELLA RD",,  41.583276, -81.557402,,,0,
00419,,"17712 PURITAS AV",,  41.434011, -81.819766,,,0,
00422,,"17834 PEARL RD (FLAG)",,  41.289250, -81.835111,,,0,
00423,,"17834 PEARL RD (FLAG)",,  41.289525, -81.835279,,,0,
00425,,"HARVARD AV & LEE HEIGHTS BLVD",,  41.449882, -81.553434,,,0,
00426,,"MILES AV & LEE HTS BLVD",,  41.437158, -81.553785,,,0,
00427,,"17908 ST. CLAIR AV",,  41.569898, -81.553417,,,0,
00433,,"18000 LORAIN RD",,  41.451018, -81.823745,,,0,
00434,,"18013 PURITAS AV",,  41.434016, -81.824927,,,0,
00435,,"18103 DETROIT AV",,  41.484030, -81.822880,,,0,
00437,,"EUCLID AV & CLIFFVIEW RD",,  41.555185, -81.552497,,,0,
00438,,"18120 PURITAS AV",,  41.434115, -81.824926,,,0,
00439,,"SLOANE AV & W CLIFTON BLVD",,  41.486272, -81.822904,,,0,
00441,,"18150 E BAGLEY RD",,  41.372069, -81.827472,,,0,
00444,,"18210 LORAIN AV",,  41.450900, -81.822937,,,0,
00445,,"18210 ST. CLAIR AV",,  41.571030, -81.551939,,,0,
00446,,"18213 HARVARD AV E",,  41.449798, -81.551191,,,0,
00448,,"DETROIT AV & PARK ROW",,  41.482808, -81.825711,,,0,
00449,,"SLOANE AV & PARK ROW",,  41.485766, -81.826074,,,0,
00450,,"SLOANE AV & PARK ROW",,  41.485911, -81.825926,,,0,
00459,,"18624 SYRACUSE AV",,  41.574423, -81.549060,,,0,
00462,,"E BAGLEY RD & HEPBURN RD",,  41.371912, -81.830808,,,0,
00463,,"E BAGLEY RD & HEPBURN RD",,  41.372149, -81.830801,,,0,
00464,,"SLOANE AV & EDANOLA AV",,  41.485255, -81.828305,,,0,
00467,,"18825 ROYALTON RD",,  41.314247, -81.834928,,,0,
00475,,"ROCKY RIVER LOOP",,  41.481272, -81.828143,,,0,
00478,,"19068 LAKESHORE BLVD",,  41.597331, -81.546351,,,0,
00482,,"19115 ST. CLAIR AV",,  41.575518, -81.545711,,,0,
00486,,"19199 ST. CLAIR AV",,  41.575614, -81.545348,,,0,
00490,,"HILLIARD BLVD & WOOSTER RD",,  41.471352, -81.836206,,,0,
00492,,"19350 PURITAS AV",,  41.434190, -81.836508,,,0,
00495,,"MILES RD & EMERY RD",,  41.432655, -81.541851,,,0,
00496,,"MILES RD & EMERY RD",,  41.432676, -81.542139,,,0,
00497,,"19516 HARVARD AV",,  41.449794, -81.541626,,,0,
00499,,"CENTER RIDGE RD & WOOSTER PARK DR",,  41.465399, -81.840068,,,0,
00501,,"19700 LAKESHORE BLVD",,  41.599802, -81.542424,,,0,
00502,,"19707 HARVARD AV",,  41.449901, -81.540662,,,0,
00503,,"(DNU) 20001 EUCLID AV",,  41.563469, -81.541096,,,0,
00505,,"19750 ST. CLAIR AV",,  41.578334, -81.540717,,,0,
00506,,"19751 ST. CLAIR AV",,  41.578482, -81.540693,,,0,
00514,,"EUCLID AV & GRAND BLVD",,  41.565567, -81.538671,,,0,
00521,,"20115 HARVARD AV",,  41.449896, -81.538053,,,0,
00522,,"20123 LORAIN RD",,  41.449045, -81.843088,,,0,
00524,,"2020 N TAYLOR RD",,  41.534830, -81.567253,,,0,
00525,,"20375 CENTER RIDGE RD",,  41.463809, -81.845732,,,0,
00526,,"20200 CENTER RIDGE RD",,  41.464140, -81.845473,,,0,
00531,,"RIVERSIDE DR & MADISON AV",,  41.477470, -81.820151,,,0,
00532,,"2037 N TAYLOR RD",,  41.534631, -81.566756,,,0,
00533,,"STEARNS RD & E 109TH ST",,  41.502790, -81.609887,,,0,
00538,,"20500 ST. CLAIR AV",,  41.581295, -81.535710,,,0,
00544,,"20600 LORAIN RD",,  41.447929, -81.848145,,,0,
00545,,"20627 LORAIN RD",,  41.447687, -81.848140,,,0,
00546,,"2064 STEARNS RD",,  41.502392, -81.609213,,,0,
00549,,"20667 ELLACOTT PKWY",,  41.441502, -81.534612,,,0,
00550,,"20667 ELLACOTT PKWY",,  41.441584, -81.534611,,,0,
00554,,"2074 ADELBERT RD",,  41.504686, -81.607360,,,0,
00559,,"20900 ST. CLAIR AV",,  41.582361, -81.533519,,,0,
00564,,"20955 ELLACOTT PKWY",,  41.441578, -81.532565,,,0,
00571,,"21051 ELLACOTT PKWY",,  41.441515, -81.531960,,,0,
00572,,"21100 SOUTHGATE PARK BLVD",,  41.414353, -81.529902,,,0,
00573,,"21100 SOUTHGATE PARK BLVD",,  41.414276, -81.529940,,,0,
00574,,"SOUTHGATE TRANSIT CENTER STOP #3",,  41.413003, -81.536512,,,0,
00578,,"21170 ELLACOTT PKWY",,  41.441782, -81.530030,,,0,
00586,,"21300 ST. CLAIR AV",,  41.583801, -81.531074,,,0,
00587,,"21300 ST. CLAIR AV",,  41.583883, -81.530696,,,0,
00588,,"WESTGATE TRANSIT CENTER",,  41.460697, -81.855358,,,0,
00589,,"21357 ELLACOTT PKWY",,  41.441861, -81.529705,,,0,
00591,,"2130 ADELBERT RD",,  41.503476, -81.605660,,,0,
00592,,"21500 ST. CLAIR AV",,  41.584591, -81.529355,,,0,
00595,,"21590 CENTER RIDGE RD",,  41.459949, -81.858427,,,0,
00596,,"21590 CENTER RIDGE RD",,  41.460145, -81.858506,,,0,
00599,,"DETROIT RD & WARWICK LN",,  41.471931, -81.860241,,,0,
00601,,"21700 ST. CLAIR AV",,  41.585093, -81.528631,,,0,
00602,,"2175 GREEN RD",,  41.549522, -81.540986,,,0,
00611,,"2199 RIVERSIDE DR",,  41.471683, -81.822675,,,0,
00612,,"22000 CENTER RIDGE RD",,  41.458465, -81.865078,,,0,
00617,,"2210 CEDAR AV",,  41.498444, -81.673301,,,0,
00624,,"EUCLID AV & E 222ND ST",,  41.571944, -81.526677,,,0,place_e222
00629,,"22481 CENTER RIDGE RD",,  41.457723, -81.867818,,,0,
00632,,"22500 EUCLID AV",,  41.572993, -81.523814,,,0,
00636,,"2255 GREEN RD",,  41.548071, -81.539045,,,0,
00640,,"22657 EUCLID AV",,  41.573788, -81.522721,,,0,
00643,,"CENTER RIDGE RD & TIFFANY RIDGE",,  41.457752, -81.868887,,,0,
00646,,"2280 GREEN RD",,  41.547489, -81.538455,,,0,
00651,,"22900 CENTER RIDGE RD",,  41.456871, -81.873682,,,0,
00654,,"22909 CENTER RIDGE RD",,  41.456675, -81.873476,,,0,
00657,,"22950 EUCLID AV",,  41.574643, -81.520274,,,0,
00658,,"22953 DETROIT RD",,  41.471428, -81.874273,,,0,
00659,,"22840 DETROIT RD",,  41.471533, -81.873634,,,0,
00660,,"230 S GREEN RD",,  41.543849, -81.533715,,,0,
00662,,"23000 ST. CLAIR AV",,  41.585740, -81.521113,,,0,
00663,,"23000 ST. CLAIR AV",,  41.585839, -81.521119,,,0,
00664,,"23050 EUCLID AV",,  41.575274, -81.519921,,,0,
00670,,"LAKESHORE BLVD & E 232ND ST",,  41.613812, -81.520253,,,0,
00676,,"23239 LORAIN RD",,  41.435095, -81.878744,,,0,
00677,,"23239 LORAIN RD",,  41.435272, -81.878877,,,0,
00681,,"23300 EUCLID AV",,  41.575866, -81.518910,,,0,
00683,,"23305 CHAGRIN BLVD",,  41.464565, -81.513694,,,0,
00684,,"23350 MERCANTILE RD",,  41.458596, -81.508004,,,0,
00685,,"23300 CHAGRIN BLVD",,  41.464437, -81.513856,,,0,
00690,,"23400 EMERY RD",,  41.435160, -81.511946,,,0,
00691,,"23400 MERCANTILE RD",,  41.458678, -81.507966,,,0,
00696,,"23500 ST. CLAIR AV",,  41.586799, -81.516754,,,0,
00698,,"W SPRAGUE RD & TROTTER LN",,  41.350734, -81.876491,,,0,
00699,,"23533 MERCANTILE RD",,  41.459525, -81.505844,,,0,
00700,,"23540 LAKESHORE BLVD",,  41.614645, -81.518142,,,0,
00703,,"W SPRAGUE RD & WAINWRIGHT TER (FLAG)",,  41.350769, -81.882931,,,0,
00705,,"EUCLID AV & SHERWOOD BLVD",,  41.576464, -81.517907,,,0,
00707,,"23600 EMERY RD",,  41.435169, -81.510469,,,0,
00708,,"23600 EMERY RD",,  41.435087, -81.510525,,,0,
00709,,"23600 MERCANTILE RD",,  41.459483, -81.505750,,,0,
00711,,"23700 CHAGRIN BLVD",,  41.464426, -81.509923,,,0,
00712,,"23750 MERCANTILE RD",,  41.460382, -81.505277,,,0,
00713,,"23775 MERCANTILE RD",,  41.460588, -81.505281,,,0,
00714,,"EUCLID AV & EAST ROADWAY",,  41.499633, -81.692206,,,0,place_pusq
00716,,"23800 MERCANTILE RD",,  41.461311, -81.504785,,,0,
00717,,"23811 CHAGRIN BLVD",,  41.464546, -81.508910,,,0,
00718,,"23865 MERCANTILE RD",,  41.461443, -81.504841,,,0,
00719,,"23880 FAIRMOUNT BLVD",,  41.486175, -81.510661,,,0,
00720,,"23900 FAIRMOUNT BLVD",,  41.486445, -81.510117,,,0,
00727,,"24018 DETROIT RD",,  41.471579, -81.885700,,,0,
00728,,"24059 MAPLE RIDGE RD (FLAG)",,  41.440644, -81.888955,,,0,
00730,,"24100 CHAGRIN BLVD",,  41.464417, -81.507573,,,0,
00732,,"24110 EUCLID AV",,  41.578263, -81.514174,,,0,
00733,,"24110 EUCLID AV",,  41.578469, -81.514514,,,0,
00738,,"2418 BROADVIEW RD",,  41.439625, -81.701659,,,0,
00739,,"24200 CENTER RIDGE RD",,  41.458098, -81.888884,,,0,
00740,,"24231 CENTER RIDGE RD",,  41.457978, -81.888936,,,0,
00744,,"24307 EMERY RD",,  41.435189, -81.507274,,,0,
00748,,"LAKESHORE BLVD & E 246TH ST",,  41.617111, -81.511854,,,0,
00753,,"24600 DETROIT RD",,  41.470862, -81.893472,,,0,
00757,,"CHAGRIN BLVD & FIRE STATION DR",,  41.464531, -81.503229,,,0,
00763,,"EUCLID AV & HERITAGE DR",,  41.581772, -81.510129,,,0,
00766,,"LAKESHORE BLVD & E 248TH ST",,  41.617567, -81.510611,,,0,
00767,,"24819 EMERY RD",,  41.435166, -81.502332,,,0,
00768,,"24840 EMERY RD",,  41.435080, -81.502574,,,0,
00772,,"E 79TH ST & PLATT AV",,  41.490565, -81.633480,,,0,
00776,,"2502 CEDAR AV",,  41.498556, -81.670806,,,0,
00780,,"25100 EUCLID AV",,  41.583537, -81.507836,,,0,
00781,,"25121 EUCLID AV",,  41.583900, -81.507991,,,0,
00782,,"2514 CEDAR AV",,  41.498453, -81.670990,,,0,
00786,,"25200 CHAGRIN BLVD",,  41.464389, -81.500494,,,0,
00787,,"25201 CHAGRIN BLVD",,  41.464515, -81.500467,,,0,
00789,,"25220 FAIRMOUNT BLVD",,  41.486078, -81.499942,,,0,
00795,,"2536 KEMPER RD",,  41.489675, -81.590251,,,0,
00796,,"2538 KEMPER RD",,  41.489689, -81.590363,,,0,
00800,,"MARTIN LUTHER KING DR & FAIRHILL RD",,  41.492962, -81.601726,,,0,
00801,,"MARTIN LUTHER KING DR & WOODSTOCK AV",,  41.490068, -81.601970,,,0,
00802,,"MARTIN LUTHER KING DR & WOODLAND AV",,  41.488691, -81.602383,,,0,
00808,,"FAIRMOUNT BLVD & RICHMOND RD",,  41.486422, -81.498119,,,0,
00817,,"25759 DETROIT RD",,  41.469690, -81.905175,,,0,
00820,,"25776 CENTER RIDGE RD",,  41.454939, -81.905837,,,0,
00821,,"25850 DETROIT RD (WINFIELD COMMONS APTS)",,  41.469789, -81.905196,,,0,
00822,,"25717 LAKESHORE BLVD",,  41.620393, -81.503739,,,0,
00825,,"25900 EUCLID AV",,  41.586946, -81.503108,,,0,
00829,,"DETROIT RD & COBBLESTONE CHASE",,  41.469275, -81.908860,,,0,
00832,,"2600 ST. CLAIR AV",,  41.511416, -81.674568,,,0,
00834,,"26000 CHAGRIN BLVD",,  41.462348, -81.486722,,,0,
00838,,"26050 CENTER RIDGE RD",,  41.453915, -81.908875,,,0,
00842,,"EUCLID AV & RICHMOND RD",,  41.588198, -81.501883,,,0,
00854,,"WARRENSVILLE CTR RD & N PARK BLVD",,  41.487228, -81.536014,,,0,
00855,,"EUCLID AV & RICHMOND RD",,  41.587775, -81.501889,,,0,
00856,,"DETROIT RD & MARVIEW DR",,  41.468356, -81.914357,,,0,
00858,,"CHARDON RD & BRUSHVIEW DR",,  41.578003, -81.494054,,,0,
00869,,"FARGO AV TURNAROUND (FLAG)",,  41.418563, -81.490992,,,0,
00873,,"26998 DETROIT RD",,  41.467838, -81.918358,,,0,
00877,,"CEDAR RD & ACACIA PARK DR",,  41.501347, -81.483532,,,0,
00884,,"27026 CENTER RIDGE RD",,  41.450115, -81.920082,,,0,
00885,,"27027 CHARDON RD",,  41.580588, -81.491201,,,0,
00887,,"27050 LAKESHORE BLVD",,  41.623222, -81.497006,,,0,
00888,,"2709 COMMUNITY COLLEGE AV",,  41.494706, -81.669759,,,0,
00889,,"2709 COMMUNITY COLLEGE AV",,  41.494881, -81.669706,,,0,
00895,,"27350 CENTER RIDGE RD",,  41.448901, -81.923190,,,0,
00896,,"27350 EUCLID AV",,  41.592984, -81.493203,,,0,
00897,,"27366 DETROIT RD",,  41.466692, -81.924577,,,0,
00898,,"27366 DETROIT RD",,  41.466899, -81.924393,,,0,
00899,,"27350 CENTER RIDGE RD",,  41.449016, -81.923262,,,0,
00902,,"27460 CENTER RIDGE RD",,  41.448507, -81.924696,,,0,
00903,,"27470 CENTER RIDGE RD",,  41.448392, -81.924625,,,0,
00904,,"CEDAR RD & ACACIA PARK DR",,  41.501069, -81.484083,,,0,
00905,,"27540 DETROIT RD",,  41.466482, -81.927597,,,0,
00908,,"27630 DETROIT RD",,  41.466040, -81.929991,,,0,
00910,,"TUNGSTEN RD LOOP",,  41.597825, -81.492953,,,0,
00918,,"27878 OSBORN RD",,  41.482245, -81.927514,,,0,
00928,,"28080 CENTER RIDGE RD",,  41.442991, -81.934192,,,0,
00934,,"28300 CENTER RIDGE RD",,  41.441761, -81.935362,,,0,
00936,,"28239 DETROIT RD",,  41.465652, -81.934861,,,0,
00937,,"28303 DETROIT RD",,  41.465445, -81.935210,,,0,
00941,,"CENTER RIDGE & WESTLAKE VILLAGE DR",,  41.440425, -81.936614,,,0,
00942,,"28420 LAKESHORE BLVD",,  41.627028, -81.488084,,,0,
00944,,"CENTER RIDGE RD & WESTLAKE VILLAGE DR",,  41.438750, -81.938175,,,0,
00948,,"CENTER RIDGE & HEALTH CAMPUS DR",,  41.436010, -81.940660,,,0,
00949,,"DETROIT RD & SETTLERS RESERVE WAY",,  41.465183, -81.938799,,,0,
00956,,"2880 WOODHILL RD",,  41.480752, -81.619025,,,0,
00962,,"E 79TH ST BLUE-GREEN LINE STATION",,  41.480574, -81.632933,,,0,
00964,,"29017 OSBORN RD",,  41.482236, -81.941412,,,0,
00971,,"29214 OSBORN RD",,  41.482322, -81.942324,,,0,
00977,,"29325 CHAGRIN BLVD",,  41.462448, -81.471249,,,0,
00984,,"29425 CHAGRIN BLVD",,  41.462317, -81.469791,,,0,
00997,,"29825 CHAGRIN BLVD",,  41.462285, -81.466836,,,0,
00998,,"29825 CHAGRIN BLVD",,  41.462431, -81.469717,,,0,
00999,,"2983 WOODHILL RD",,  41.477566, -81.620531,,,0,
01015,,"CLARK AV & W 30TH ST",,  41.469881, -81.701985,,,0,
01016,,"3010 WOODHILL RD",,  41.476694, -81.621116,,,0,
01029,,"30503 WOLF RD",,  41.485248, -81.957417,,,0,
01030,,"30510 WOLF RD",,  41.485348, -81.957781,,,0,
01033,,"W 14TH ST & CLARK AV",,  41.470127, -81.691085,,,0,
01037,,"3101 BROOKPARK RD",,  41.418877, -81.704690,,,0,
01072,,"3201 HARVARD AV",,  41.447203, -81.666489,,,0,
01085,,"326 UNION ST",,  41.380662, -81.524739,,,0,
01087,,"W 25TH ST & MEYER AV",,  41.465400, -81.700091,,,0,
01094,,"3290 GREEN RD",,  41.468986, -81.514956,,,0,
01095,,"3290 WARRENSVILLE CENTER RD",,  41.470139, -81.536476,,,0,
01096,,"3295 GREEN RD",,  41.468768, -81.514776,,,0,
01100,,"3300 W 210TH ST",,  41.460053, -81.852793,,,0,
01101,,"3300 W 98TH ST",,  41.464198, -81.751120,,,0,
01104,,"3289 W 98TH ST",,  41.464197, -81.751010,,,0,
01109,,"CLARK AV & W 33RD ST",,  41.469849, -81.705259,,,0,
01120,,"W 210TH ST & WESTGATE 2ND DR",,  41.460052, -81.852683,,,0,
01125,,"BROADVIEW RD & PEARL RD",,  41.441435, -81.704657,,,0,
01129,,"MONTICELLO BLVD & BRANDON RD",,  41.524824, -81.560482,,,0,
01130,,"SCRANTON RD & METROHEALTH DR",,  41.462710, -81.698887,,,0,
